04:10:46.987 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
04:10:55.602 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef1d23fb-0884-4720-a241-f7b05c1b7151] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$480/0x0000000801011bd8
04:10:55.710 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef1d23fb-0884-4720-a241-f7b05c1b7151] Fail to connect server, after trying 1 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
04:10:55.911 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9203"]
04:10:55.915 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef1d23fb-0884-4720-a241-f7b05c1b7151] Fail to connect server, after trying 2 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
04:10:56.051 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [085e98ec-c6e2-4916-ab5e-341185d0f245_config-0] Fail to connect server, after trying 12 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
04:10:56.222 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef1d23fb-0884-4720-a241-f7b05c1b7151] Fail to connect server, after trying 3 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
04:10:56.628 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef1d23fb-0884-4720-a241-f7b05c1b7151] Fail to connect server, after trying 4 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
04:10:56.865 [main] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
04:10:56.865 [main] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@1007954a[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
04:10:56.865 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@10770c1[Running, pool size = 16, active threads = 0, queued tasks = 0, completed tasks = 16]
04:10:56.866 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [ef1d23fb-0884-4720-a241-f7b05c1b7151] Client is shutdown, stop reconnect to server
04:10:56.882 [main] INFO  o.q.c.QuartzScheduler - [shutdown,666] - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
04:10:56.882 [main] INFO  o.q.c.QuartzScheduler - [standby,585] - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
04:10:56.882 [main] INFO  o.q.c.QuartzScheduler - [shutdown,740] - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
04:10:56.884 [main] INFO  c.z.h.HikariDataSource - [close,350] - HikariPool-1 - Shutdown initiated...
04:10:56.891 [main] INFO  c.z.h.HikariDataSource - [close,352] - HikariPool-1 - Shutdown completed.
04:10:57.356 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [085e98ec-c6e2-4916-ab5e-341185d0f245_config-0] Fail to connect server, after trying 13 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
04:10:57.899 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Pausing ProtocolHandler ["http-nio-9203"]
04:10:57.899 [main] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
04:10:57.903 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Stopping ProtocolHandler ["http-nio-9203"]
04:10:57.905 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Destroying ProtocolHandler ["http-nio-9203"]
18:37:57.987 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
18:37:59.391 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0
18:37:59.474 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 44 ms to scan 1 urls, producing 3 keys and 6 values 
18:37:59.521 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 27 ms to scan 1 urls, producing 4 keys and 9 values 
18:37:59.552 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 27 ms to scan 1 urls, producing 3 keys and 10 values 
18:37:59.599 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 36 ms to scan 1 urls, producing 1 keys and 5 values 
18:37:59.682 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 79 ms to scan 1 urls, producing 1 keys and 7 values 
18:37:59.722 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 37 ms to scan 1 urls, producing 2 keys and 8 values 
18:37:59.736 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
18:37:59.739 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$468/0x0000000800f1d100
18:37:59.742 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$469/0x0000000800f1d328
18:37:59.743 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
18:37:59.744 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
18:37:59.761 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
18:38:00.523 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1681555080298_127.0.0.1_52673
18:38:00.524 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] Notify connected event to listeners.
18:38:00.524 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
18:38:00.525 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [68ce6ccf-1ba6-4789-82c1-cfac3f02d40b_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$480/0x0000000801024db0
18:38:00.646 [main] INFO  c.c.j.RuoYiJobApplication - [logStartupProfileInfo,637] - The following 1 profile is active: "dev"
18:38:05.048 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9203"]
18:38:05.049 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
18:38:05.050 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.70]
18:38:05.407 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
18:38:06.449 [main] INFO  o.q.i.StdSchedulerFactory - [instantiate,1220] - Using default implementation for ThreadExecutor
18:38:06.478 [main] INFO  o.q.c.SchedulerSignalerImpl - [<init>,61] - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
18:38:06.478 [main] INFO  o.q.c.QuartzScheduler - [<init>,229] - Quartz Scheduler v.2.3.2 created.
18:38:06.480 [main] INFO  o.q.s.RAMJobStore - [initialize,155] - RAMJobStore initialized.
18:38:06.481 [main] INFO  o.q.c.QuartzScheduler - [initialize,294] - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

18:38:06.481 [main] INFO  o.q.i.StdSchedulerFactory - [instantiate,1374] - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
18:38:06.481 [main] INFO  o.q.i.StdSchedulerFactory - [instantiate,1378] - Quartz scheduler version: 2.3.2
18:38:06.482 [main] INFO  o.q.c.QuartzScheduler - [setJobFactory,2293] - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@582ca1e2
18:38:07.449 [main] INFO  c.z.h.HikariDataSource - [getConnection,110] - HikariPool-1 - Starting...
18:38:08.509 [main] INFO  c.z.h.HikariDataSource - [getConnection,123] - HikariPool-1 - Start completed.
18:38:10.046 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
18:38:13.289 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of fdbb1700-1bce-4f1b-add0-43f072ab64a0
18:38:13.291 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] RpcClient init label, labels = {module=naming, source=sdk}
18:38:13.294 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
18:38:13.294 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
18:38:13.294 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
18:38:13.295 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
18:38:13.426 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1681555093311_127.0.0.1_52760
18:38:13.427 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Notify connected event to listeners.
18:38:13.427 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
18:38:13.427 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$480/0x0000000801024db0
18:38:13.461 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9203"]
18:38:13.495 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP cms-job 192.168.1.3:9203 register finished
18:38:13.908 [main] INFO  o.q.c.QuartzScheduler - [start,547] - Scheduler quartzScheduler_$_NON_CLUSTERED started.
18:38:13.936 [main] INFO  c.c.j.RuoYiJobApplication - [logStarted,61] - Started RuoYiJobApplication in 16.956 seconds (JVM running for 18.279)
18:38:13.953 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=cms-job-dev.yml, group=DEFAULT_GROUP
18:38:13.954 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=cms-job.yml, group=DEFAULT_GROUP
18:38:13.954 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=cms-job, group=DEFAULT_GROUP
18:38:14.015 [nacos-grpc-client-executor-12] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Receive server push request, request = NotifySubscriberRequest, requestId = 13
18:38:14.019 [nacos-grpc-client-executor-12] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fdbb1700-1bce-4f1b-add0-43f072ab64a0] Ack server push request, request = NotifySubscriberRequest, requestId = 13
18:38:14.216 [RMI TCP Connection(18)-192.168.1.3] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
19:51:53.580 [SpringApplicationShutdownHook] INFO  o.q.c.QuartzScheduler - [standby,585] - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
19:51:53.614 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
19:51:53.616 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
19:51:53.925 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
19:51:53.925 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@4c64775[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
19:51:53.926 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1681555093311_127.0.0.1_52760
19:51:53.927 [nacos-grpc-client-executor-996] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1681555093311_127.0.0.1_52760]Ignore complete event,isRunning:false,isAbandon=false
19:51:53.935 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@4de6661d[Running, pool size = 6, active threads = 0, queued tasks = 0, completed tasks = 997]
19:51:54.084 [SpringApplicationShutdownHook] INFO  o.q.c.QuartzScheduler - [shutdown,666] - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
19:51:54.085 [SpringApplicationShutdownHook] INFO  o.q.c.QuartzScheduler - [standby,585] - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
19:51:54.085 [SpringApplicationShutdownHook] INFO  o.q.c.QuartzScheduler - [shutdown,740] - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
19:51:54.090 [SpringApplicationShutdownHook] INFO  c.z.h.HikariDataSource - [close,350] - HikariPool-1 - Shutdown initiated...
19:51:54.105 [SpringApplicationShutdownHook] INFO  c.z.h.HikariDataSource - [close,352] - HikariPool-1 - Shutdown completed.
19:52:34.398 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
19:52:34.979 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 3723ad2e-dd84-462c-b425-b1fbb3f6d384_config-0
19:52:35.022 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 29 ms to scan 1 urls, producing 3 keys and 6 values 
